spell_id,appointment_date,permno,gvkey,car_1_1_capm,car_3_3_capm,car_5_5_capm,bhar_1y_capm,bhar_3y_capm,car_1_1_ff3,car_3_3_ff3,car_5_5_ff3,bhar_1y_ff3,bhar_3y_ff3,car_1_1_ff5,car_3_3_ff5,car_5_5_ff5,bhar_1y_ff5,bhar_3y_ff5
4938,2020-06-24,78963,027981,-0.07987934289283347,0.00020141934893044833,-0.09297977526610206,3.701544281688564,3.77375503004622,-0.07295054443084774,-0.03313190995382309,0.010945007352893256,1.4640042065251215,0.5026773621734715,-0.06206546024895419,-0.027506233208498237,0.027662345801405384,1.5418671380013804,-0.8869647286663351
4937,2019-04-24,78963,027981,0.06777193910828687,-0.05513868336529188,-0.05648978735536131,-0.4233578023308323,1.259925118382084,0.06634136615012123,-0.0546159172246974,-0.04635288335863244,-0.15966199635631412,1.1971419881850314,0.0685425630173414,-0.0441286980231094,-0.04101801745648666,-0.15072319748712937,1.0503354321940044
4936,2015-12-01,78963,027981,0.00737992798187849,-0.013581981355386486,-0.03380476385494094,0.2757834467159841,-0.6639900973288637,0.008713367199280144,-0.012626808655007794,-0.03803177532637941,0.2567756970008821,-0.6852346577103758,0.012623713891505456,-0.010127154136959684,-0.04779185376173311,0.24205482178113025,-0.6545857169261502
4935,2003-09-03,78963,027981,-0.04528603343264421,0.040144712572009335,0.04351635960349439,-0.3221558151923143,-3.1159868773233796,-0.059423706582881215,0.02374865615544289,0.01989798485790597,-0.0981459124564732,-1.705832151709408,-0.05849180328945118,0.0404566512747347,0.035557211423784964,-0.11121433808041647,-1.7380257367016971
4923,2021-10-01,79007,027938,-0.021124444144361758,-0.03799775981391413,-0.06620804261613533,-0.924159408180197,-10.79860469012288,-0.04201229076554444,-0.053837694067257705,-0.1197138669672833,-0.7340901225674413,-4.025426309839878,-0.03684044650507755,-0.051859242623873966,-0.11263855421592656,-0.755695293493236,-4.161001220496205
4934,1995-02-01,78963,027981,-0.004377544529143243,0.1257532208592929,0.10079964807381321,-0.045307253945692794,0.7917244901783181,-0.004288817940816502,0.12962741601685993,0.10394707866170276,-0.0709073037437935,0.7574804156666264,-0.009319412751851218,0.15770442534319848,0.13272073664696102,-0.0942455912739677,0.8824123109595584
4931,2011-06-13,78977,027980,0.03411045337666709,0.03221367205494074,0.061926042253334396,0.29044066690090287,1.2285849744285724,0.03125995522093018,0.029720648247192234,0.05825019009406814,0.30128206470546115,1.2380836311668921,0.034505325812794904,0.03597987357884323,0.06448091809512049,0.272193420055999,1.362470404647098
4932,2001-09-24,78977,027980,-0.059470050417480505,-0.05221305886871716,-0.09506671520995354,4.041158074116266,9.545936076697869,-0.0613160155999143,-0.039801489791537484,-0.07193976898589392,3.7461913426914197,8.900029852739532,-0.058754964066530954,-0.054728600025124544,-0.09091777477113265,3.685893046416223,8.959158241042285
4930,2000-11-01,79016,027969,-0.0405777564039438,-0.28652647300010375,-0.3774810294368872,-3.344875252461946,,-0.06110619613061081,-0.2852670774228468,-0.37990686569708615,-5.002766608436021,,-0.06657710965757735,-0.2904373629044758,-0.3953114223284328,-4.273288041300257,
4929,1995-05-02,79016,027969,-0.0188659114756259,-0.00978006728106387,-0.1018846138403948,0.3984674330779995,-0.08093775927858884,-0.017522693096863835,-0.009955798857097936,-0.10463438033273681,0.3595275476734239,-0.14821347583617764,-0.025420586784925862,-0.011176395097178923,-0.1036374452447887,0.32815398618024116,-0.07701021759066315
4927,2024-11-18,78987,027965,0.005240582202584224,0.014573584737683158,-0.016813511146644762,,,0.005743260800732154,0.013959026328754353,-0.022893318367289202,,,0.004371647029230458,0.008628554116883153,-0.020622436625442463,,
4928,2021-03-01,78987,027965,0.010991140968181743,-0.04674715238130199,-0.11547679352883902,-0.3197271906014175,-0.7386981409162747,0.00865925266584297,-0.032823621658518556,-0.09076732405156204,-0.048682503577826775,0.019273757422865856,0.006956477514931524,-0.048097023352217445,-0.1353958390067272,-0.1272497588469329,-0.14982041421542824
4926,2021-05-31,78950,027960,0.0019563857111779062,-0.009597441966725613,-0.05890868734654477,-0.30459169839075506,-0.5708155872120968,-0.007754386317916796,-0.0340400501976144,-0.07076164545023192,-0.1671053443816818,0.3376235616875126,-0.0019936473041496025,-0.02221579240138448,-0.0662256694825983,0.03930220092266179,0.46893628302532564
4925,1999-07-07,78950,027960,0.04127891427461425,0.009632759234525584,0.01679137374305815,0.8392185306465089,1.4016248221376806,0.03990305439911798,0.005012008035440699,0.0037518863509030474,0.7475261556139879,1.308148639921236,0.04848774856473462,0.02251469164039716,0.022209278602329168,0.8094683620280261,1.2782610254291331
4894,1997-04-12,78867,027842,0.05774643810118175,0.0704027988962463,0.08559869215822048,0.3278660517781532,3.5658475229390194,0.06672286927803732,0.07951299945266982,0.09672661081747347,0.2986839691039217,3.5300316062359487,0.06609467351665392,0.0774409002768388,0.09432557699903016,0.3044964195538491,3.5352415204002394
4890,2000-10-01,78915,027828,-0.03056883166834338,-0.00983084279640113,-0.023842996306248775,-0.8157455296077682,-5.499788408657294,-0.05003319077958787,-0.008380199400574844,-0.015274280113917023,-1.2806803570420164,-10.648482448351677,-0.04506023901748672,0.0009252653171222328,-0.011519249187364758,-1.0436337772987352,-8.334146578728017
4831,2020-04-01,16021,026864,0.20809461610770566,-0.1825080383881525,-0.3425287202661141,4.041158074116266,9.545936076697869,0.2597718790322162,0.004927488466300645,-0.26268159434137994,3.7461913426914197,8.900029852739532,0.27758953940677467,0.04621263783459059,-0.2420966740216608,3.685893046416223,8.959158241042285
4845,2023-10-01,16338,027373,-0.01449646931843356,-0.02897958705063689,-0.006419274370269991,-0.1119741178479523,,-0.010426640638965088,-0.02648284046293484,-0.0029877714017456994,-0.119180996105551,,-0.0072204907647476346,-0.021941180287900135,0.006365050989557046,-0.06599361538863313,
4842,2024-01-08,16140,027364,0.036494819815769484,-0.0006998890654527842,-0.05142506953187981,,,0.036526517758189436,0.015324801352485018,-0.020650547903214043,,,0.0157476296344487,-0.01522019339197525,-0.03906185539123663,,
4841,2024-01-01,16342,027333,-0.03855980159937076,-0.03218807317688851,-0.05847482652380276,-0.5384818813492539,,-0.010326064307296032,-0.0038023779198385742,-0.03733105606924958,-0.5535864995891436,,-0.010441557812786682,0.0018713396433507022,-0.026692652213717707,-0.5168871601149503,
